xp_per_min,tower_damage,stuns,lh30,lh20,lh10,last_hits,kills,hero_healing,hero_damage,gold_per_min,denies,deaths,dmg_received,dmg_dealt,buybacks,assists,level,duration,match_id,start_time,win,hero_id,account_id,leaguename
766,1178,0,218,166,90,239,9,0,13769,551,0,6,19424,13769,1,3,23,2225,2751055847,1478083837,false,61,169672157,DOTA2 ACE Provisional
760,7310,0,304,204,105,497,8,0,29941,672,3,3,25500,29941,2,9,25,2727,4799474584,1559309283,false,61,72312627,ESL One Birmingham 2019 powered by Intel
757,8325,11.071,333,220,104,495,12,0,30549,662,0,5,33734,30549,1,6,26,2618,5427306689,1590051629,false,61,58513047,AMD SAPPHIRE OGA DOTA PIT EU/CIS Region
756,16256,8.37378,363,242,116,595,5,0,12762,750,17,2,18909,12762,1,5,27,2627,5291563192,1584179448,true,61,247001423,Asian Hero League
751,4249,0,189,112,41,422,16,0,35487,583,13,3,39637,35487,1,14,25,3592,4046156724,1533572041,true,61,86738694,Uprise Champions Cup: Special
748,10250,0,259,179,85,288,6,0,14234,574,7,3,16829,14234,1,4,25,2192,3352462460,1501721682,true,61,72312627,The International 2017
748,1939,0,264,193,107,332,13,0,34675,534,1,6,38698,34675,1,13,25,2967,4759372928,1558099195,false,61,72312627,EPICENTER Major 2019
748,1577,0,337,190,105,366,6,0,18239,620,9,4,18457,18239,1,3,23,1970,4906478321,1563263823,false,61,194673410,Radiance Cup
745,22628,22.596,334,207,94,940,12,0,29923,804,3,6,27312,29923,1,3,30,4177,5226468205,1580826915,true,61,406915393,Turkmenistan National League
744,5273,0,254,164,72,455,7,0,22410,580,2,4,37616,22410,1,16,25,3269,3671061970,1515578623,true,61,154715080,ESL One Katowice 2018 powered by Intel
743,3870,0,233,142,54,348,5,0,11908,524,8,6,26324,11908,1,4,25,2732,4243911671,1543411738,false,61,337054212,APAC 2018 - Indonesia Qualifier
742,8786,0,271,185,76,302,12,0,20734,687,3,2,20514,20734,1,9,24,2047,4179816900,1540125357,true,61,100895600,Flame Cup
741,6177,0,235,172,66,376,14,0,29604,471,5,11,56633,29604,1,15,25,3756,3468887636,1506510304,true,61,245373129,AMD SAPPHIRE Dota PIT
740,13748,0,244,162,70,545,4,0,35450,650,0,9,46820,35450,1,7,29,3100,5144373477,1575686508,false,61,1009790652,Asian DOTA2 Gold Occupation  Competition
739,3264,0,292,143,55,414,13,0,31392,619,5,7,25338,31392,1,18,25,2811,3491074063,1507482611,true,61,62533910,WellPlay Invitational by VitalBet
739,1631,25.1189,262,165,64,474,7,0,23182,575,2,4,33433,23182,1,11,25,3189,4177076214,1540007766,false,61,91369376,Dota 2 Indonesia Professional
738,12989,0.40125,215,147,57,537,11,0,32671,509,13,8,59242,32671,3,11,25,4936,3512155023,1508493591,false,61,108382060,PGL DOTA2 OPEN
738,12080,0,199,128,71,239,13,0,22262,609,4,7,19833,22262,1,5,24,2061,3970884805,1529849402,true,61,147858311,CZ-SK Dota 2 League Season 10
738,2598,0,184,158,77,184,9,0,20269,539,6,5,21846,20269,1,9,23,1826,4229732535,1542723440,false,61,119939006,joinDOTA League #14
735,12860,0,291,215,83,342,6,0,16688,663,8,4,17381,16688,1,7,25,2281,4816012710,1559806104,true,61,315272623,redrain cup
734,5325,0,190,134,49,288,7,0,26008,517,10,10,32529,26008,1,11,25,2961,3639474594,1514148729,false,61,173916069,Polupro ladder league season 1
733,4588,0,270,166,74,413,10,0,17512,639,12,3,19290,17512,1,10,25,2675,4201625114,1541257203,false,61,201594424,DreamLeague Season 10
729,1657,3.01025,293,213,96,446,11,0,29565,609,2,5,36155,29565,1,10,25,3150,4995837012,1567157895,false,61,86707362,Mountain Dew Arena 2019
728,2862,0,259,192,90,318,5,0,13328,543,0,8,31712,13328,1,7,24,2190,5691197031,1604765005,false,61,86738694,Monster Energy DOTA Summit 13 Online
727,6043,10.4023,257,184,86,415,7,0,31657,579,8,4,53646,31657,1,7,25,3264,4840125375,1560586981,false,61,468599935,StarLadder ImbaTV Dota2 Minor #2
