xp_per_min,tower_damage,stuns,lh30,lh20,lh10,last_hits,kills,hero_healing,hero_damage,gold_per_min,denies,deaths,dmg_received,dmg_dealt,buybacks,assists,level,duration,match_id,start_time,win,hero_id,account_id,leaguename
685,3071,0,262,146,67,476,13,0,41967,768,22,3,40949,41967,1,9,25,2766,3327734953,1500663746,true,113,86725175,DreamLeague season 7
683,14691,0,263,124,34,585,12,0,85431,851,19,2,49401,85431,1,20,25,3250,5072837240,1571295151,true,113,137944511,VARENA赛事
683,2969,84.5981,210,109,42,547,11,0,88097,734,18,4,75414,88097,2,10,25,3853,4900437098,1562995860,false,113,88585077,The International 2019
682,8530,23.0856,267,120,49,481,13,0,47209,881,17,2,36758,47209,1,9,25,2667,4764765539,1558246200,true,113,104611628,VARENA赛事
682,2526,48.1445,185,102,30,530,14,0,43309,723,30,11,48223,43309,3,18,25,4082,4200095077,1541184270,true,113,143277900,"Russian Pro League "
681,10524,19.2047,208,100,34,587,12,0,52535,694,24,8,75596,52535,1,9,25,3976,3677050954,1515855627,true,113,19672354,PGL BUCHAREST MAJOR 2018
681,9150,0,255,137,40,506,16,0,57803,810,6,4,56644,57803,1,9,25,3219,4148376503,1538477383,true,113,152545459,Asia Pro League
681,2226,0,365,185,60,406,5,0,24650,702,15,6,37878,24650,1,5,23,2188,5098759621,1572843130,false,113,150588364,Masters  Tournament
680,12691,34.4838,224,134,41,429,10,0,49454,704,22,5,36202,49881,1,19,26,2649,5283794685,1583771147,true,113,392565237,"ESL SEA Championship "
679,6839,0,265,150,46,538,9,0,57920,835,8,4,52254,57920,1,13,27,2860,5574491737,1597794991,false,113,86822085,OMEGA League
679,4715,15.5864,276,114,30,632,12,0,56608,859,16,9,63767,56608,1,20,25,3273,5091823004,1572434390,false,113,139771064,ASIA CHALLENGER LEAGUE
678,6343,50.1274,259,161,59,549,11,0,42520,787,17,5,44196,42520,2,12,25,3554,4143707842,1538239865,true,113,86738694,ESL One Hamburg 2018 powered by Intel
678,4572,0,235,114,30,1005,13,0,64794,963,19,12,82180,64794,3,10,25,3883,5008771456,1567775546,false,113,332063855,DOTA 2 INDONESIA ONLINE PROFESSIONAL TOURNAMENT 2019
678,800,30.5708,311,153,43,637,4,0,30916,752,11,5,32097,30916,1,2,25,2669,4910014246,1563437012,false,113,208796906,中国DOTA2发展联赛
677,19197,0,365,171,59,943,7,0,57347,942,10,3,99846,57347,1,4,27,3456,5710233833,1605960546,true,113,358159432,"LIGA KBBD "
677,2146,0,122,49,11,399,25,0,111228,747,11,11,81001,111228,1,19,25,3374,4881417512,1562161643,false,113,235111454,E-SPORT LEAGUE-DICKYGAMING
675,12607,0,175,72,34,463,10,0,48514,794,16,5,47199,48514,1,19,27,2801,5462452491,1591715285,true,113,886144184,Russian Various League
673,10225,47.9058,304,156,45,611,12,0,51771,907,13,7,53009,51771,2,13,25,3232,4393662926,1549380492,true,113,97590558,DreamLeague Season 11
672,4916,35.4539,301,139,57,505,6,0,37851,821,17,2,46184,37851,1,2,24,2541,5708400679,1605852527,false,113,898754153,CDA-FDC富名文贺DOTA2职业锦标赛
672,4175,0,224,103,28,740,17,0,84557,810,12,10,74643,85354,4,27,25,4261,4198430300,1541099927,true,113,49382246,joinDOTA League #14
671,17818,0,255,135,39,632,12,0,84374,782,16,4,76051,84374,2,13,26,3380,5403651391,1588939345,false,113,106863163,2020 DPL-CDA中国DOTA2职业联赛
669,894,0,262,143,54,366,6,0,38063,680,14,7,59862,38063,1,7,24,2306,4791300748,1559041227,false,113,94054712,ESL One Birmingham 2019 powered by Intel
668,5156,42.9277,221,120,36,458,6,0,57685,720,21,5,55252,57685,1,14,25,3048,4949857811,1565045729,false,113,131303632,Dota2 Battle
667,6479,27.1689,249,119,41,600,11,0,85204,783,9,8,84726,85204,2,16,25,3561,5085894626,1572081872,false,113,104512126,"ESL Clash of Nations Bangkok 2019, presented by Mercedes-Benz"
666,5566,61.3608,297,122,44,803,10,0,48139,912,16,7,45278,48139,2,19,25,3607,4139796999,1538049856,true,113,89269794,World Electronic Sports Games 2018-2019
666,914,0,220,93,29,456,9,0,31674,749,11,8,38456,31674,1,7,25,2748,3620796674,1513389179,false,113,86725175,Dota Summit 8
665,9434,0,271,123,35,511,7,0,41662,748,6,6,58071,41662,1,5,26,3073,5831536331,1613152731,false,113,107579895,DPC Winter 21 League (SA) presented by OGA
664,8055,0,337,210,59,680,5,0,70694,882,34,5,46713,70694,1,10,25,3327,4908173960,1563346837,true,113,182325064,Radiance Cup
664,5085,0,270,163,56,341,8,0,27115,729,18,6,40653,27115,1,21,23,2222,5604879458,1599528485,false,113,110583422,BTS Dota 2 Online
664,2592,0,279,130,45,419,5,0,38131,741,7,5,33585,38131,1,12,24,2516,5734394212,1607442684,false,113,150862738,BTS Dota 2 Online
663,5673,0,233,131,38,749,13,0,76171,837,13,9,84838,76171,3,17,25,4210,4468916368,1551267597,true,113,148215639,ESL One Mumbai 2019 powered by Intel
662,5101,62.7422,275,136,44,690,12,0,80645,846,23,3,70714,80721,2,8,25,3896,4875616323,1561910016,true,113,105248644,EPICENTER Major 2019
660,7349,0,264,132,50,558,11,400,53731,803,19,4,49316,53731,1,5,25,2945,5749786796,1608444078,false,113,102185479,Perfect World League
660,5532,0,151,86,44,271,11,0,36795,669,34,4,28204,36795,1,20,25,2502,4189553356,1540643493,true,113,233596438,YouTube SIVVIT - Big Russian Show
660,3396,0,258,138,50,338,1,0,28887,666,9,3,35765,28887,1,5,23,2213,5740436319,1607846464,false,113,150862738,BTS Dota 2 Online
660,1137,0,188,109,38,367,7,0,63663,675,10,10,78855,63663,1,13,26,2748,5640794380,1601707660,false,113,182812711,Oceanic Esports Dota League Season 2
658,6887,158.966,299,170,67,783,16,0,134823,895,18,7,113551,134823,3,9,25,3809,4157102012,1538913114,false,113,376376587,Asia Pro League
658,3551,65.6022,301,144,47,605,8,0,71338,753,23,8,76357,71338,2,18,25,3513,4929368707,1564236323,false,113,95430068,Loot.bet/dota Season 1
657,7023,0,335,200,65,358,7,0,30147,649,18,7,39846,31359,1,6,22,2013,5249750169,1582079687,true,113,1009894221,RED STAR CUP
657,3313,48.532,336,187,61,654,3,0,40554,829,18,5,55997,40554,1,4,25,3100,5007106399,1567687513,false,113,332063855,DOTA 2 INDONESIA ONLINE PROFESSIONAL TOURNAMENT 2019
656,15419,0,300,145,51,646,17,0,47416,851,19,3,42842,47416,1,15,25,3248,3481719676,1507086832,true,113,86822085,AMD SAPPHIRE Dota PIT
656,3386,31.4068,260,157,46,425,8,0,46097,738,13,2,29571,46097,1,15,25,2798,4362012372,1548473605,true,113,119939006,APAC 2018 - Indonesia Qualifier
656,2172,83.9566,427,187,48,903,9,0,70114,899,17,5,76558,71425,1,8,25,3650,4927726799,1564173966,false,113,94004717,DOTA Summit 10
655,7966,39.7773,246,144,60,894,14,0,103446,807,32,7,116125,103446,4,22,25,5259,4195252584,1540925697,false,113,181716137,DreamLeague Season 10
654,14134,141.154,279,159,74,881,9,0,103228,715,34,4,113904,103228,2,25,25,5096,3473757920,1506741248,true,113,177416702,Perfect World Masters
654,2278,13.2786,297,132,32,367,7,0,35601,731,10,9,34770,35601,1,11,23,2200,5045908950,1569740728,false,113,136335606,Masters  Tournament
653,19797,70.6217,302,132,44,750,18,0,79616,1023,15,7,87296,79616,3,17,25,3685,5097028754,1572744595,true,113,131706718,Dotabuff Reach - Pinnacle Division
653,10212,100.083,305,163,65,908,15,0,126618,905,59,9,130028,126667,1,15,25,4685,4981810133,1566530474,true,113,105248644,The International 2019
652,21066,0,282,137,41,687,6,0,128438,620,15,6,136986,128438,3,10,25,5189,4971343154,1566027129,false,113,152545459,The International 2019
652,1020,0,237,123,43,394,8,0,48217,731,14,7,36294,48217,2,8,25,2608,4171170450,1539670278,false,113,91369376,Flame Cup
651,4247,149.968,307,158,50,941,10,0,109032,930,14,8,104541,109032,2,11,25,4678,4914266501,1563626873,false,113,100895600,redrain cup
650,3189,0,196,117,30,221,9,0,30742,515,13,8,38323,30742,1,7,21,1917,5283213136,1583753199,false,113,244058707,Asian DOTA2 Gold Occupation  Competition
650,798,0,160,87,38,281,9,0,50752,611,25,6,53216,50752,1,13,24,2446,4986237205,1566725993,false,113,425675948,Meister Division Rookies 2020
649,6521,16.0215,252,137,59,439,3,0,42215,764,17,3,32336,42215,1,5,24,2589,5635690120,1601382795,false,113,166458146,AMD SAPPHIRE OGA DOTA PIT CHINA
647,8992,1.62686,319,173,66,783,6,0,121061,869,16,5,130172,121061,2,7,26,3954,5663192560,1603102217,false,113,452376367,CDA-FDC富名文贺DOTA2职业锦标赛
646,12333,15.1853,282,146,50,512,2,0,58028,772,9,5,66243,58028,1,11,25,2944,5565907052,1597319764,false,113,150748346,OMEGA League
646,4602,0,300,177,58,308,9,0,32814,795,19,1,16647,32814,1,12,22,1894,4217766518,1542108473,true,113,86745912,The Kuala Lumpur Major
645,5084,0,277,140,41,606,7,0,47198,740,25,6,66228,47198,1,10,26,3380,5851360433,1614053873,false,113,877696078,WCAA Spring Festival cup
643,8424,75.6653,277,148,55,895,9,0,116698,917,12,6,92650,116698,1,4,25,4110,5074701202,1571407801,false,113,86822085,Corsair DreamLeague Season 12
